district_id,district,street_type,street_details,location,location_id,green_area_ZV_road_trees_AV,specie,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,El Calero,,ZV,Acer campestre 'Elsrijk',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,El Calero,,ZV,Magnolia grandiflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Calle,,José Arcones Gil,,ZV,Pyrus calleryana 'Chanticlear',4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Malmoe,,ZV,Cedrus deodara,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Colonia,,Parque San Juan Bautista,,ZV,Acer freemanii 'Autumn Blaze',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Colonia,,Parque San Juan Bautista,,ZV,Cercis siliquastrum,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Colonia,,Parque San Juan Bautista,,ZV,Fraxinus ornus 'Mecsek',3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Colonia,,Parque San Juan Bautista,,ZV,Morus alba 'Fruitless',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Colonia,,Parque San Juan Bautista,,ZV,Pyrus calleryana 'Chanticlear',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Colonia,,Parque San Juan Bautista,,ZV,Tilia cordata 'Greenspire',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Plaza,de,Platón,,ZV,Crataegus x lavallei 'Carrierei',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Antonio Pirala,,ZV ,Paulownia tomentosa ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Antonio Pirala,,ZV ,Pyrus calleryana 'Chanticlear',4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Calle,,Arturo Soria,,ZV ,Betula pendula,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Calle,,Arturo Soria,,ZV ,Cercis siliquastrum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Calle,,Arturo Soria,,ZV ,Fraxinus ornus 'Mecsek',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Calle,,Ascao (mediana),,ZV ,Celtis australis,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Plaza,de,Bami,,ZV ,Acer monspessulanum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Calle,,Casa de La Juventud,,ZV ,Betula alba 'Jaquemundi',6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Calle,,Casa de La Juventud,,ZV ,Cupressus sempervirens 'Stricta',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Jardín,de los,Combatientes de La Nueve,,ZV ,Aesculus hippocastanum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Doctor Fernández Catalina,,ZV ,Cercis siliquastrum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Doctor Fernández Catalina,,ZV ,Fraxinus excelsior,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Doctor Fernández Catalina,,ZV ,Koelreuteria paniculata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Doctor Fernández Catalina,,ZV ,Koelreuteria sp. (multitronco),5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Doctor Fernández Catalina,,ZV ,Liquidambar styraciflua,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Doctor Fernández Catalina,,ZV ,Melia azedarach,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Doctor Fernández Catalina,,ZV ,Pyrus calleryana 'Chanticlear',2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Plaza,del,Dragón,,ZV ,Cupressus sempervirens 'Stricta',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Calle,,El Querol - mediana avenida San Luis,,ZV ,Koelreuteria sp. (multitronco),3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Calle,,El Querol - mediana avenida San Luis,,ZV ,Liquidambar styraciflua,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Calle,,El Querol - mediana avenida San Luis,,ZV ,Pyrus calleryana 'Chanticlear',3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Malmoe,,ZV ,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Colonia,,Parque San Juan Bautista,,ZV ,Crataegus laevigata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Colonia,,Parque San Juan Bautista (zona verde),,ZV ,Zelkova serrata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Pinar de Chamartín,,ZV ,Cedrus deodara,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Pinar de Chamartín,,ZV ,Celtis australis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Pinar de Chamartín,,ZV ,Crataegus laevigata 'Paul Scarlet',6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Pinar de Chamartín,,ZV ,Ginkgo biloba,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Pinar de Chamartín,,ZV ,Koelreuteria sp. (multitronco),4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Pinar de Chamartín,,ZV ,Liquidambar styraciflua,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Pinar de Chamartín,,ZV ,Melia azedarach,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Pinar de Chamartín,,ZV ,Platanus x hybrida,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Parque,,Pinar de Chamartín,,ZV ,Pyrus calleryana 'Chanticlear',3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Rotonda,,Ramón y Cajal - Torrelaguna,,ZV ,Liquidambar styraciflua,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Avenida,,San Luis - Fuente de La Mora,,ZV ,Cupressus sempervirens 'Stricta',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ciudad Lineal,Plaza,de la,Virgen del Romero,,ZV ,Callistemon citrinus 'Captain Cook',5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Carretera,,Acceso a la Estación de Hortaleza,,AV,Celtis australis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Agatha Christie,,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Paseo,,Alameda de Osuna (Hortaleza),,AV,Cupressus sempervirens 'Stricta',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Alcorisa,,AV,Acer platanoides,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Angel Luis de la Herran,,AV,Acer freemanii 'Autumn Blaze',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Arequipa,,AV,Gleditsia triacanthos 'Inermis',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Castromonte,,AV,Prunus cerasifera pissardii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Cervera,,AV,Pyrus calleryana 'Chanticlear',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,César Cort Botí,,AV,Broussonetia papyrifera,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,calle,,Florentino Rodríguez Alonso,,AV,Sophora japonica,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,Francisco Javier Saenz de Oiza,,AV,Tilia cordata 'Greenspire',3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,Francisco Pi y Margall,,AV,Pyrus comunis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,de las,Fuerzas Armadas,,AV,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Galatea,,AV,Pyrus calleryana 'Chanticlear',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Plaza,,Golmayo,,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Gomeznarro,,AV,Celtis australis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Glorieta,,Ildefonso Cerdá,,AV,Acer freemanii 'Autumn Blaze',4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Isabel Clara Eugenia,,AV,Gleditsia triacanthos 'Skyline',2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,José Francisco Arroyo,,AV,Celtis australis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,José Granero,,AV,Crataegus laevigata,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Julio Casares,,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Julio Danvila (Hortaleza),,AV,Acer freemanii 'Autumn Blaze',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Leandro Silva,,AV,Pyrus calleryana 'Chanticlear',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Leandro Silva,,AV,Tilia cordata 'Greenspire',3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Leonor de Austria,,AV,Koelreuteria paniculata,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Luis Martínez Feduchi,,AV,Acer freemanii 'Autumn Blaze',2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Luis Moya Blanco,,AV,Alnus glutinosa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,Machupichu,,AV,Acer freemanii 'Autumn Blaze',44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,Manoteras,,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Mar Amarillo,,AV,Prunus cerasifera pissardii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Glorieta,,Mar de Cristal,,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Margarita de Parma,,AV,Koelreuteria paniculata,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,María de las Mercedes de Borbón,,AV,Acer monspessulanum,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,María de las Mercedes de Borbón,,AV,Sophora japonica,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,María de Portugal,,AV,Ulmus pumila 'Umbraculifera',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Montearagón,,AV,Sophora japonica,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Camino,,Montoro,,AV,Acer campestre,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Camino,,Montoro,,AV,Acer campestre 'Elsrijk',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Mota del Cuervo,,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Oña,,AV,Acer freemanii 'Autumn Blaze',2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Oña,,AV,Fraxinus angustifolia 'Raywood',5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Padres Dominicos,,AV,Fraxinus angustifolia 'Raywood',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Palermo,,AV,Pyrus calleryana 'Chanticlear',2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Peonías,,AV,Acer freemanii 'Autumn Blaze',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Peonías,,AV,Pinus pinea,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Princesa de Éboli,,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Provisional de las Cárcavas Oeste Uno,,AV,Acer campestre 'Elsrijk',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Rocío Jurado,,AV,Photinia x fraserii 'Red Robin',98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,San Luis (Hortaleza),,AV,Acer freemanii 'Autumn Blaze',5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,San Luis (Hortaleza),,AV,Celtis australis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Sanlúcar de Barrameda,,AV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,Secundino Zuazo,,AV,Alnus cordata,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,Secundino Zuazo,,AV,Tilia cordata 'Greenspire',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Tomás Redondo,,AV,Paulownia tomentosa ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Ulises (Hortaleza),,AV,Ligustrum japonicum,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,Virgen del Carmen,,AV,Koelreuteria paniculata,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,Virgen del Carmen,,AV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,,,Almacenes Manoteras (zona verde),,ZV,Calocedrus decurrens,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,,,Almacenes Manoteras (zona verde),,ZV,Prunus cerasifera pissardii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,,,Almacenes Manoteras (zona verde),,ZV,Tilia platyphyllos,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Conector,,Antonio Miró Valverde,,ZV,Cercis siliquastrum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Conector,,Antonio Miró Valverde,,ZV,Koelreuteria paniculata,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Conector,,Antonio Miró Valverde,,ZV,Koelreuteria paniculata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Arroyo del Santo - avenida de Los Andes,,ZV,Liquidambar styraciflua,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Jardín,,Bucaramanga,,ZV,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,,,Cubierta San Lorenzo (zona verde),,ZV,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Camino,de la ,Cuerda,,ZV,Acer platanoides 'Crimson King',2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Camino,de la ,Cuerda,,ZV,Ginkgo biloba,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Doña Guiomar,,ZV,Acer freemanii 'Autumn Blaze',5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Fernando de Rojas - avenida Niceto Alcalá Zamora,,ZV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Conector,,Fina de Calderón,,ZV,Koelreuteria paniculata,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Florencio Castillo,,ZV,Pinus pinea,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,Francisco Pi Y Margall - camino Manoteras,,ZV,Fraxinus ornus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,Francisco Pi Y Margall - camino Manoteras,,ZV,Salix babylonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,Francisco Pi y Margall (mediana),,ZV,Koelreuteria paniculata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,de las,Fuerzas Armadas,,ZV,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Gran Via de Hortaleza (lateral),,ZV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Gran Via de Hortaleza (lateral),,ZV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,Guadalajara,,ZV,Pinus pinea,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Hortaleza - Santa Adela (AVC),,ZV,Aesculus x carnea,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Hortaleza - Santa Adela (AVC),,ZV,Melia azedarach,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Infanta Catalina Micaela,,ZV,Acer freemanii 'Autumn Blaze',2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Infanta Catalina Micaela,,ZV,Cedrus deodara,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Infanta Catalina Micaela,,ZV,Liquidambar styraciflua,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Infanta Catalina Micaela,,ZV,Magnolia grandiflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Infanta Catalina Micaela,,ZV,Melia azedarach,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Infanta Catalina Micaela,,ZV,Morus alba 'Fruitless',8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Infanta Catalina Micaela,,ZV,Pinus pinea,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Infanta Catalina Micaela,,ZV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Infanta Catalina Micaela,,ZV,Sophora japonica,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Conector,,Jordi Solé Tura,,ZV,Koelreuteria paniculata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Conector,,Jordi Solé Tura,,ZV,Sorbus aria,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Conector,,José Antonio Coderch,,ZV,Koelreuteria paniculata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Conector,,José Antonio Fernández Ordoñez,,ZV,Albizia julibrissin,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Conector,,José Antonio Fernández Ordoñez,,ZV,Prunus subhirtella 'Autumnalis',6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,José Ignacio Ávila - Papa Negro,,ZV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,José Ignacio Ávila - Papa Negro,,ZV,Ligustrum japonicum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,José Ignacio Ávila - Papa Negro,,ZV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Conector,,Josefina Aldecoa,,ZV,Koelreuteria paniculata,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Bulevar,,Juan Antonio Samaranch,,ZV,Morus alba 'Fruitless',2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Parque Purchena-Alicun,,ZV,Pinus pinea,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Príncipe Carlos (parterres),,ZV,Cupressus sempervirens 'Stricta',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,de,San Luis - Villa De Pons,,ZV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Avenida,,San Luis (mediana),,ZV,Punica granatum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Silvano - Miguel Riesgo,,ZV,Juglans nigra,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Silvano - Miguel Riesgo,,ZV,Prunus cerasifera pissardii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Silvano - Miguel Riesgo,,ZV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Vélez Blanco,,ZV,Morus alba 'Fruitless',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Calle,,Vélez Blanco,,ZV,Prunus cerasifera pissardii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Barrio,de la ,Virgen del Carmen,,ZV,Liquidambar styraciflua,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Barrio,de la ,Virgen del Cortijo,,ZV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Barrio,de la ,Virgen del Cortijo,,ZV,Eleagnus angustifolia,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Barrio,de la ,Virgen del Cortijo,,ZV,Ilex aquifolium 'Nellie Stevens',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Barrio,de la ,Virgen del Cortijo,,ZV,Juglans regia,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Barrio,de la ,Virgen del Cortijo,,ZV,Pyrus calleryana 'Chanticlear',3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Barrio,de la ,Virgen del Cortijo,,ZV,Zelkova serrata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Alfredo Kraus,,ZV ,Celtis australis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Plaza,,Andrés Jaúregui,,ZV ,Liquidambar styraciflua,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Plaza,,Andrés Jaúregui,,ZV ,Magnolia grandiflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Camino,de la ,Cuerda,,ZV ,Cupressus sempervirens ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Camino,de la ,Cuerda,,ZV ,Ginkgo biloba,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Camino,de la ,Cuerda,,ZV ,Magnolia grandiflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Hortaleza,Parque,,Cuevas de Almanzora,,ZV ,Koelreuteria paniculata,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
